absorber_thickness,defect_density,series_resistance,shunt_resistance,PCE (%)
1.20E+00,1.00E+13,8.00E+00,1.00E+02,1.39E+01
1.20E+00,1.00E+13,8.00E+00,1.00E+03,2.44E+01
1.20E+00,1.00E+13,8.00E+00,1.00E+04,2.54E+01
1.20E+00,1.00E+13,8.00E+00,1.00E+05,2.55E+01
1.20E+00,1.00E+13,8.00E+00,1.00E+06,2.55E+01
1.20E+00,1.00E+13,8.00E+00,1.00E+07,2.55E+01
1.20E+00,1.00E+14,8.00E+00,1.00E+02,1.37E+01
1.20E+00,1.00E+14,8.00E+00,1.00E+03,2.31E+01
1.20E+00,1.00E+14,8.00E+00,1.00E+04,2.40E+01
1.20E+00,1.00E+14,8.00E+00,1.00E+05,2.41E+01
1.20E+00,1.00E+14,8.00E+00,1.00E+06,2.41E+01
1.20E+00,1.00E+14,8.00E+00,1.00E+07,2.41E+01
1.20E+00,1.00E+15,8.00E+00,1.00E+02,1.31E+01
1.20E+00,1.00E+15,8.00E+00,1.00E+03,2.14E+01
1.20E+00,1.00E+15,8.00E+00,1.00E+04,2.22E+01
1.20E+00,1.00E+15,8.00E+00,1.00E+05,2.23E+01
1.20E+00,1.00E+15,8.00E+00,1.00E+06,2.23E+01
1.20E+00,1.00E+15,8.00E+00,1.00E+07,2.23E+01
1.20E+00,1.00E+16,8.00E+00,1.00E+02,1.14E+01
1.20E+00,1.00E+16,8.00E+00,1.00E+03,1.85E+01
1.20E+00,1.00E+16,8.00E+00,1.00E+04,1.92E+01
1.20E+00,1.00E+16,8.00E+00,1.00E+05,1.93E+01
1.20E+00,1.00E+16,8.00E+00,1.00E+06,1.93E+01
1.20E+00,1.00E+16,8.00E+00,1.00E+07,1.93E+01
1.20E+00,1.00E+17,8.00E+00,1.00E+02,9.10E+00
1.20E+00,1.00E+17,8.00E+00,1.00E+03,1.43E+01
1.20E+00,1.00E+17,8.00E+00,1.00E+04,1.48E+01
1.20E+00,1.00E+17,8.00E+00,1.00E+05,1.49E+01
1.20E+00,1.00E+17,8.00E+00,1.00E+06,1.49E+01
1.20E+00,1.00E+17,8.00E+00,1.00E+07,1.49E+01
1.30E+00,1.00E+13,8.00E+00,1.00E+02,1.40E+01
1.30E+00,1.00E+13,8.00E+00,1.00E+03,2.44E+01
1.30E+00,1.00E+13,8.00E+00,1.00E+04,2.54E+01
1.30E+00,1.00E+13,8.00E+00,1.00E+05,2.55E+01
1.30E+00,1.00E+13,8.00E+00,1.00E+06,2.55E+01
1.30E+00,1.00E+13,8.00E+00,1.00E+07,2.55E+01
1.30E+00,1.00E+14,8.00E+00,1.00E+02,1.37E+01
1.30E+00,1.00E+14,8.00E+00,1.00E+03,2.31E+01
1.30E+00,1.00E+14,8.00E+00,1.00E+04,2.40E+01
1.30E+00,1.00E+14,8.00E+00,1.00E+05,2.41E+01
1.30E+00,1.00E+14,8.00E+00,1.00E+06,2.41E+01
1.30E+00,1.00E+14,8.00E+00,1.00E+07,2.41E+01
1.30E+00,1.00E+15,8.00E+00,1.00E+02,1.31E+01
1.30E+00,1.00E+15,8.00E+00,1.00E+03,2.14E+01
1.30E+00,1.00E+15,8.00E+00,1.00E+04,2.22E+01
1.30E+00,1.00E+15,8.00E+00,1.00E+05,2.23E+01
1.30E+00,1.00E+15,8.00E+00,1.00E+06,2.23E+01
1.30E+00,1.00E+15,8.00E+00,1.00E+07,2.23E+01
1.30E+00,1.00E+16,8.00E+00,1.00E+02,1.13E+01
1.30E+00,1.00E+16,8.00E+00,1.00E+03,1.85E+01
1.30E+00,1.00E+16,8.00E+00,1.00E+04,1.92E+01
1.30E+00,1.00E+16,8.00E+00,1.00E+05,1.93E+01
1.30E+00,1.00E+16,8.00E+00,1.00E+06,1.93E+01
1.30E+00,1.00E+16,8.00E+00,1.00E+07,1.93E+01
1.30E+00,1.00E+17,8.00E+00,1.00E+02,9.10E+00
1.30E+00,1.00E+17,8.00E+00,1.00E+03,1.43E+01
1.30E+00,1.00E+17,8.00E+00,1.00E+04,1.48E+01
1.30E+00,1.00E+17,8.00E+00,1.00E+05,1.49E+01
1.30E+00,1.00E+17,8.00E+00,1.00E+06,1.49E+01
1.30E+00,1.00E+17,8.00E+00,1.00E+07,1.49E+01
1.40E+00,1.00E+13,8.00E+00,1.00E+02,1.40E+01
1.40E+00,1.00E+13,8.00E+00,1.00E+03,2.44E+01
1.40E+00,1.00E+13,8.00E+00,1.00E+04,2.54E+01
1.40E+00,1.00E+13,8.00E+00,1.00E+05,2.55E+01
1.40E+00,1.00E+13,8.00E+00,1.00E+06,2.55E+01
1.40E+00,1.00E+13,8.00E+00,1.00E+07,2.55E+01
1.40E+00,1.00E+14,8.00E+00,1.00E+02,1.38E+01
1.40E+00,1.00E+14,8.00E+00,1.00E+03,2.31E+01
1.40E+00,1.00E+14,8.00E+00,1.00E+04,2.40E+01
1.40E+00,1.00E+14,8.00E+00,1.00E+05,2.41E+01
1.40E+00,1.00E+14,8.00E+00,1.00E+06,2.41E+01
1.40E+00,1.00E+14,8.00E+00,1.00E+07,2.41E+01
1.40E+00,1.00E+15,8.00E+00,1.00E+02,1.31E+01
1.40E+00,1.00E+15,8.00E+00,1.00E+03,2.14E+01
1.40E+00,1.00E+15,8.00E+00,1.00E+04,2.22E+01
1.40E+00,1.00E+15,8.00E+00,1.00E+05,2.22E+01
1.40E+00,1.00E+15,8.00E+00,1.00E+06,2.23E+01
1.40E+00,1.00E+15,8.00E+00,1.00E+07,2.23E+01
1.40E+00,1.00E+16,8.00E+00,1.00E+02,1.13E+01
1.40E+00,1.00E+16,8.00E+00,1.00E+03,1.84E+01
1.40E+00,1.00E+16,8.00E+00,1.00E+04,1.91E+01
1.40E+00,1.00E+16,8.00E+00,1.00E+05,1.92E+01
1.40E+00,1.00E+16,8.00E+00,1.00E+06,1.92E+01
1.40E+00,1.00E+16,8.00E+00,1.00E+07,1.92E+01
1.40E+00,1.00E+17,8.00E+00,1.00E+02,9.10E+00
1.40E+00,1.00E+17,8.00E+00,1.00E+03,1.43E+01
1.40E+00,1.00E+17,8.00E+00,1.00E+04,1.48E+01
1.40E+00,1.00E+17,8.00E+00,1.00E+05,1.49E+01
1.40E+00,1.00E+17,8.00E+00,1.00E+06,1.49E+01
1.40E+00,1.00E+17,8.00E+00,1.00E+07,1.49E+01
3.00E-01,1.00E+13,9.00E+00,1.00E+02,9.42E+00
3.00E-01,1.00E+13,9.00E+00,1.00E+03,2.05E+01
3.00E-01,1.00E+13,9.00E+00,1.00E+04,2.16E+01
3.00E-01,1.00E+13,9.00E+00,1.00E+05,2.17E+01
3.00E-01,1.00E+13,9.00E+00,1.00E+06,2.18E+01
3.00E-01,1.00E+13,9.00E+00,1.00E+07,2.18E+01
3.00E-01,1.00E+14,9.00E+00,1.00E+02,9.41E+00
3.00E-01,1.00E+14,9.00E+00,1.00E+03,1.97E+01
3.00E-01,1.00E+14,9.00E+00,1.00E+04,2.07E+01
3.00E-01,1.00E+14,9.00E+00,1.00E+05,2.08E+01
3.00E-01,1.00E+14,9.00E+00,1.00E+06,2.08E+01
3.00E-01,1.00E+14,9.00E+00,1.00E+07,2.08E+01
3.00E-01,1.00E+15,9.00E+00,1.00E+02,9.33E+00
3.00E-01,1.00E+15,9.00E+00,1.00E+03,1.85E+01
3.00E-01,1.00E+15,9.00E+00,1.00E+04,1.94E+01
3.00E-01,1.00E+15,9.00E+00,1.00E+05,1.95E+01
3.00E-01,1.00E+15,9.00E+00,1.00E+06,1.95E+01
3.00E-01,1.00E+15,9.00E+00,1.00E+07,1.95E+01
3.00E-01,1.00E+16,9.00E+00,1.00E+02,9.00E+00
3.00E-01,1.00E+16,9.00E+00,1.00E+03,1.67E+01
3.00E-01,1.00E+16,9.00E+00,1.00E+04,1.75E+01
3.00E-01,1.00E+16,9.00E+00,1.00E+05,1.76E+01
3.00E-01,1.00E+16,9.00E+00,1.00E+06,1.76E+01
3.00E-01,1.00E+16,9.00E+00,1.00E+07,1.76E+01
3.00E-01,1.00E+17,9.00E+00,1.00E+02,8.25E+00
3.00E-01,1.00E+17,9.00E+00,1.00E+03,1.35E+01
3.00E-01,1.00E+17,9.00E+00,1.00E+04,1.41E+01
3.00E-01,1.00E+17,9.00E+00,1.00E+05,1.41E+01
3.00E-01,1.00E+17,9.00E+00,1.00E+06,1.41E+01
3.00E-01,1.00E+17,9.00E+00,1.00E+07,1.41E+01
4.00E-01,1.00E+13,9.00E+00,1.00E+02,1.08E+01
4.00E-01,1.00E+13,9.00E+00,1.00E+03,2.18E+01
4.00E-01,1.00E+13,9.00E+00,1.00E+04,2.29E+01
4.00E-01,1.00E+13,9.00E+00,1.00E+05,2.30E+01
4.00E-01,1.00E+13,9.00E+00,1.00E+06,2.30E+01
4.00E-01,1.00E+13,9.00E+00,1.00E+07,2.30E+01
4.00E-01,1.00E+14,9.00E+00,1.00E+02,1.08E+01
4.00E-01,1.00E+14,9.00E+00,1.00E+03,2.08E+01
4.00E-01,1.00E+14,9.00E+00,1.00E+04,2.17E+01
4.00E-01,1.00E+14,9.00E+00,1.00E+05,2.18E+01
4.00E-01,1.00E+14,9.00E+00,1.00E+06,2.19E+01
4.00E-01,1.00E+14,9.00E+00,1.00E+07,2.19E+01
4.00E-01,1.00E+15,9.00E+00,1.00E+02,1.06E+01
4.00E-01,1.00E+15,9.00E+00,1.00E+03,1.95E+01
4.00E-01,1.00E+15,9.00E+00,1.00E+04,2.04E+01
4.00E-01,1.00E+15,9.00E+00,1.00E+05,2.04E+01
4.00E-01,1.00E+15,9.00E+00,1.00E+06,2.04E+01
4.00E-01,1.00E+15,9.00E+00,1.00E+07,2.04E+01
4.00E-01,1.00E+16,9.00E+00,1.00E+02,1.01E+01
4.00E-01,1.00E+16,9.00E+00,1.00E+03,1.76E+01
4.00E-01,1.00E+16,9.00E+00,1.00E+04,1.83E+01
4.00E-01,1.00E+16,9.00E+00,1.00E+05,1.84E+01
4.00E-01,1.00E+16,9.00E+00,1.00E+06,1.84E+01
4.00E-01,1.00E+16,9.00E+00,1.00E+07,1.84E+01
4.00E-01,1.00E+17,9.00E+00,1.00E+02,8.88E+00
4.00E-01,1.00E+17,9.00E+00,1.00E+03,1.40E+01
4.00E-01,1.00E+17,9.00E+00,1.00E+04,1.45E+01
4.00E-01,1.00E+17,9.00E+00,1.00E+05,1.46E+01
4.00E-01,1.00E+17,9.00E+00,1.00E+06,1.46E+01
4.00E-01,1.00E+17,9.00E+00,1.00E+07,1.46E+01
5.00E-01,1.00E+13,9.00E+00,1.00E+02,1.18E+01
5.00E-01,1.00E+13,9.00E+00,1.00E+03,2.26E+01
5.00E-01,1.00E+13,9.00E+00,1.00E+04,2.36E+01
5.00E-01,1.00E+13,9.00E+00,1.00E+05,2.37E+01
5.00E-01,1.00E+13,9.00E+00,1.00E+06,2.37E+01
5.00E-01,1.00E+13,9.00E+00,1.00E+07,2.37E+01
5.00E-01,1.00E+14,9.00E+00,1.00E+02,1.17E+01
5.00E-01,1.00E+14,9.00E+00,1.00E+03,2.15E+01
5.00E-01,1.00E+14,9.00E+00,1.00E+04,2.24E+01
5.00E-01,1.00E+14,9.00E+00,1.00E+05,2.25E+01
5.00E-01,1.00E+14,9.00E+00,1.00E+06,2.25E+01
5.00E-01,1.00E+14,9.00E+00,1.00E+07,2.25E+01
5.00E-01,1.00E+15,9.00E+00,1.00E+02,1.15E+01
5.00E-01,1.00E+15,9.00E+00,1.00E+03,2.01E+01
5.00E-01,1.00E+15,9.00E+00,1.00E+04,2.09E+01
5.00E-01,1.00E+15,9.00E+00,1.00E+05,2.10E+01
5.00E-01,1.00E+15,9.00E+00,1.00E+06,2.10E+01
5.00E-01,1.00E+15,9.00E+00,1.00E+07,2.10E+01
5.00E-01,1.00E+16,9.00E+00,1.00E+02,1.07E+01
5.00E-01,1.00E+16,9.00E+00,1.00E+03,1.80E+01
5.00E-01,1.00E+16,9.00E+00,1.00E+04,1.88E+01
5.00E-01,1.00E+16,9.00E+00,1.00E+05,1.88E+01
5.00E-01,1.00E+16,9.00E+00,1.00E+06,1.88E+01
5.00E-01,1.00E+16,9.00E+00,1.00E+07,1.88E+01
5.00E-01,1.00E+17,9.00E+00,1.00E+02,9.08E+00
5.00E-01,1.00E+17,9.00E+00,1.00E+03,1.41E+01
5.00E-01,1.00E+17,9.00E+00,1.00E+04,1.46E+01
5.00E-01,1.00E+17,9.00E+00,1.00E+05,1.47E+01
5.00E-01,1.00E+17,9.00E+00,1.00E+06,1.47E+01
5.00E-01,1.00E+17,9.00E+00,1.00E+07,1.47E+01
6.00E-01,1.00E+13,9.00E+00,1.00E+02,1.24E+01
6.00E-01,1.00E+13,9.00E+00,1.00E+03,2.31E+01
6.00E-01,1.00E+13,9.00E+00,1.00E+04,2.41E+01
6.00E-01,1.00E+13,9.00E+00,1.00E+05,2.42E+01
6.00E-01,1.00E+13,9.00E+00,1.00E+06,2.42E+01
6.00E-01,1.00E+13,9.00E+00,1.00E+07,2.42E+01
6.00E-01,1.00E+14,9.00E+00,1.00E+02,1.23E+01
6.00E-01,1.00E+14,9.00E+00,1.00E+03,2.19E+01
6.00E-01,1.00E+14,9.00E+00,1.00E+04,2.28E+01
6.00E-01,1.00E+14,9.00E+00,1.00E+05,2.29E+01
6.00E-01,1.00E+14,9.00E+00,1.00E+06,2.29E+01
6.00E-01,1.00E+14,9.00E+00,1.00E+07,2.29E+01
6.00E-01,1.00E+15,9.00E+00,1.00E+02,1.20E+01
6.00E-01,1.00E+15,9.00E+00,1.00E+03,2.05E+01
6.00E-01,1.00E+15,9.00E+00,1.00E+04,2.13E+01
6.00E-01,1.00E+15,9.00E+00,1.00E+05,2.14E+01
6.00E-01,1.00E+15,9.00E+00,1.00E+06,2.14E+01
6.00E-01,1.00E+15,9.00E+00,1.00E+07,2.14E+01
6.00E-01,1.00E+16,9.00E+00,1.00E+02,1.10E+01
6.00E-01,1.00E+16,9.00E+00,1.00E+03,1.82E+01
6.00E-01,1.00E+16,9.00E+00,1.00E+04,1.89E+01
6.00E-01,1.00E+16,9.00E+00,1.00E+05,1.90E+01
6.00E-01,1.00E+16,9.00E+00,1.00E+06,1.90E+01
6.00E-01,1.00E+16,9.00E+00,1.00E+07,1.90E+01
6.00E-01,1.00E+17,9.00E+00,1.00E+02,9.09E+00
6.00E-01,1.00E+17,9.00E+00,1.00E+03,1.41E+01
6.00E-01,1.00E+17,9.00E+00,1.00E+04,1.46E+01
6.00E-01,1.00E+17,9.00E+00,1.00E+05,1.47E+01
6.00E-01,1.00E+17,9.00E+00,1.00E+06,1.47E+01
6.00E-01,1.00E+17,9.00E+00,1.00E+07,1.47E+01
7.00E-01,1.00E+13,9.00E+00,1.00E+02,1.29E+01
7.00E-01,1.00E+13,9.00E+00,1.00E+03,2.34E+01
7.00E-01,1.00E+13,9.00E+00,1.00E+04,2.44E+01
7.00E-01,1.00E+13,9.00E+00,1.00E+05,2.45E+01
7.00E-01,1.00E+13,9.00E+00,1.00E+06,2.45E+01
7.00E-01,1.00E+13,9.00E+00,1.00E+07,2.45E+01
7.00E-01,1.00E+14,9.00E+00,1.00E+02,1.27E+01
7.00E-01,1.00E+14,9.00E+00,1.00E+03,2.22E+01
7.00E-01,1.00E+14,9.00E+00,1.00E+04,2.31E+01
7.00E-01,1.00E+14,9.00E+00,1.00E+05,2.32E+01
7.00E-01,1.00E+14,9.00E+00,1.00E+06,2.32E+01
7.00E-01,1.00E+14,9.00E+00,1.00E+07,2.32E+01
7.00E-01,1.00E+15,9.00E+00,1.00E+02,1.23E+01
7.00E-01,1.00E+15,9.00E+00,1.00E+03,2.07E+01
7.00E-01,1.00E+15,9.00E+00,1.00E+04,2.15E+01
7.00E-01,1.00E+15,9.00E+00,1.00E+05,2.16E+01
7.00E-01,1.00E+15,9.00E+00,1.00E+06,2.16E+01
7.00E-01,1.00E+15,9.00E+00,1.00E+07,2.16E+01
7.00E-01,1.00E+16,9.00E+00,1.00E+02,1.12E+01
7.00E-01,1.00E+16,9.00E+00,1.00E+03,1.83E+01
7.00E-01,1.00E+16,9.00E+00,1.00E+04,1.90E+01
7.00E-01,1.00E+16,9.00E+00,1.00E+05,1.91E+01
7.00E-01,1.00E+16,9.00E+00,1.00E+06,1.91E+01
7.00E-01,1.00E+16,9.00E+00,1.00E+07,1.91E+01
7.00E-01,1.00E+17,9.00E+00,1.00E+02,9.05E+00
7.00E-01,1.00E+17,9.00E+00,1.00E+03,1.40E+01
7.00E-01,1.00E+17,9.00E+00,1.00E+04,1.46E+01
7.00E-01,1.00E+17,9.00E+00,1.00E+05,1.46E+01
7.00E-01,1.00E+17,9.00E+00,1.00E+06,1.46E+01
7.00E-01,1.00E+17,9.00E+00,1.00E+07,1.46E+01
8.00E-01,1.00E+13,9.00E+00,1.00E+02,1.32E+01
8.00E-01,1.00E+13,9.00E+00,1.00E+03,2.36E+01
8.00E-01,1.00E+13,9.00E+00,1.00E+04,2.46E+01
8.00E-01,1.00E+13,9.00E+00,1.00E+05,2.47E+01
8.00E-01,1.00E+13,9.00E+00,1.00E+06,2.47E+01
8.00E-01,1.00E+13,9.00E+00,1.00E+07,2.47E+01
8.00E-01,1.00E+14,9.00E+00,1.00E+02,1.30E+01
8.00E-01,1.00E+14,9.00E+00,1.00E+03,2.23E+01
8.00E-01,1.00E+14,9.00E+00,1.00E+04,2.32E+01
8.00E-01,1.00E+14,9.00E+00,1.00E+05,2.33E+01
8.00E-01,1.00E+14,9.00E+00,1.00E+06,2.33E+01
8.00E-01,1.00E+14,9.00E+00,1.00E+07,2.33E+01
8.00E-01,1.00E+15,9.00E+00,1.00E+02,1.26E+01
8.00E-01,1.00E+15,9.00E+00,1.00E+03,2.08E+01
8.00E-01,1.00E+15,9.00E+00,1.00E+04,2.16E+01
8.00E-01,1.00E+15,9.00E+00,1.00E+05,2.17E+01
8.00E-01,1.00E+15,9.00E+00,1.00E+06,2.17E+01
8.00E-01,1.00E+15,9.00E+00,1.00E+07,2.17E+01
8.00E-01,1.00E+16,9.00E+00,1.00E+02,1.13E+01
8.00E-01,1.00E+16,9.00E+00,1.00E+03,1.83E+01
8.00E-01,1.00E+16,9.00E+00,1.00E+04,1.90E+01
8.00E-01,1.00E+16,9.00E+00,1.00E+05,1.91E+01
8.00E-01,1.00E+16,9.00E+00,1.00E+06,1.91E+01
8.00E-01,1.00E+16,9.00E+00,1.00E+07,1.91E+01
8.00E-01,1.00E+17,9.00E+00,1.00E+02,9.01E+00
8.00E-01,1.00E+17,9.00E+00,1.00E+03,1.40E+01
8.00E-01,1.00E+17,9.00E+00,1.00E+04,1.45E+01
8.00E-01,1.00E+17,9.00E+00,1.00E+05,1.46E+01
8.00E-01,1.00E+17,9.00E+00,1.00E+06,1.46E+01
8.00E-01,1.00E+17,9.00E+00,1.00E+07,1.46E+01
9.00E-01,1.00E+13,9.00E+00,1.00E+02,1.34E+01
9.00E-01,1.00E+13,9.00E+00,1.00E+03,2.37E+01
9.00E-01,1.00E+13,9.00E+00,1.00E+04,2.47E+01
9.00E-01,1.00E+13,9.00E+00,1.00E+05,2.48E+01
9.00E-01,1.00E+13,9.00E+00,1.00E+06,2.48E+01
9.00E-01,1.00E+13,9.00E+00,1.00E+07,2.48E+01
9.00E-01,1.00E+14,9.00E+00,1.00E+02,1.32E+01
9.00E-01,1.00E+14,9.00E+00,1.00E+03,2.25E+01
9.00E-01,1.00E+14,9.00E+00,1.00E+04,2.33E+01
9.00E-01,1.00E+14,9.00E+00,1.00E+05,2.34E+01
9.00E-01,1.00E+14,9.00E+00,1.00E+06,2.34E+01
9.00E-01,1.00E+14,9.00E+00,1.00E+07,2.34E+01
9.00E-01,1.00E+15,9.00E+00,1.00E+02,1.27E+01
9.00E-01,1.00E+15,9.00E+00,1.00E+03,2.09E+01
9.00E-01,1.00E+15,9.00E+00,1.00E+04,2.17E+01
9.00E-01,1.00E+15,9.00E+00,1.00E+05,2.17E+01
9.00E-01,1.00E+15,9.00E+00,1.00E+06,2.17E+01
9.00E-01,1.00E+15,9.00E+00,1.00E+07,2.17E+01
9.00E-01,1.00E+16,9.00E+00,1.00E+02,1.13E+01
9.00E-01,1.00E+16,9.00E+00,1.00E+03,1.83E+01
9.00E-01,1.00E+16,9.00E+00,1.00E+04,1.90E+01
9.00E-01,1.00E+16,9.00E+00,1.00E+05,1.90E+01
9.00E-01,1.00E+16,9.00E+00,1.00E+06,1.90E+01
9.00E-01,1.00E+16,9.00E+00,1.00E+07,1.90E+01
9.00E-01,1.00E+17,9.00E+00,1.00E+02,8.98E+00
9.00E-01,1.00E+17,9.00E+00,1.00E+03,1.40E+01
9.00E-01,1.00E+17,9.00E+00,1.00E+04,1.45E+01
9.00E-01,1.00E+17,9.00E+00,1.00E+05,1.45E+01
9.00E-01,1.00E+17,9.00E+00,1.00E+06,1.45E+01
9.00E-01,1.00E+17,9.00E+00,1.00E+07,1.45E+01
1.00E+00,1.00E+13,9.00E+00,1.00E+02,1.35E+01
1.00E+00,1.00E+13,9.00E+00,1.00E+03,2.38E+01
1.00E+00,1.00E+13,9.00E+00,1.00E+04,2.48E+01
1.00E+00,1.00E+13,9.00E+00,1.00E+05,2.49E+01
1.00E+00,1.00E+13,9.00E+00,1.00E+06,2.49E+01
1.00E+00,1.00E+13,9.00E+00,1.00E+07,2.49E+01
1.00E+00,1.00E+14,9.00E+00,1.00E+02,1.33E+01
1.00E+00,1.00E+14,9.00E+00,1.00E+03,2.25E+01
1.00E+00,1.00E+14,9.00E+00,1.00E+04,2.34E+01
1.00E+00,1.00E+14,9.00E+00,1.00E+05,2.35E+01
1.00E+00,1.00E+14,9.00E+00,1.00E+06,2.35E+01
1.00E+00,1.00E+14,9.00E+00,1.00E+07,2.35E+01
1.00E+00,1.00E+15,9.00E+00,1.00E+02,1.28E+01
1.00E+00,1.00E+15,9.00E+00,1.00E+03,2.09E+01
1.00E+00,1.00E+15,9.00E+00,1.00E+04,2.17E+01
1.00E+00,1.00E+15,9.00E+00,1.00E+05,2.18E+01
1.00E+00,1.00E+15,9.00E+00,1.00E+06,2.18E+01
1.00E+00,1.00E+15,9.00E+00,1.00E+07,2.18E+01
1.00E+00,1.00E+16,9.00E+00,1.00E+02,1.13E+01
1.00E+00,1.00E+16,9.00E+00,1.00E+03,1.82E+01
1.00E+00,1.00E+16,9.00E+00,1.00E+04,1.89E+01
1.00E+00,1.00E+16,9.00E+00,1.00E+05,1.90E+01
1.00E+00,1.00E+16,9.00E+00,1.00E+06,1.90E+01
1.00E+00,1.00E+16,9.00E+00,1.00E+07,1.90E+01
1.00E+00,1.00E+17,9.00E+00,1.00E+02,8.96E+00
1.00E+00,1.00E+17,9.00E+00,1.00E+03,1.40E+01
1.00E+00,1.00E+17,9.00E+00,1.00E+04,1.45E+01
1.00E+00,1.00E+17,9.00E+00,1.00E+05,1.45E+01
1.00E+00,1.00E+17,9.00E+00,1.00E+06,1.45E+01
1.00E+00,1.00E+17,9.00E+00,1.00E+07,1.45E+01
1.10E+00,1.00E+13,9.00E+00,1.00E+02,1.37E+01
1.10E+00,1.00E+13,9.00E+00,1.00E+03,2.39E+01
1.10E+00,1.00E+13,9.00E+00,1.00E+04,2.48E+01
1.10E+00,1.00E+13,9.00E+00,1.00E+05,2.49E+01
1.10E+00,1.00E+13,9.00E+00,1.00E+06,2.49E+01
1.10E+00,1.00E+13,9.00E+00,1.00E+07,2.49E+01
1.10E+00,1.00E+14,9.00E+00,1.00E+02,1.34E+01
1.10E+00,1.00E+14,9.00E+00,1.00E+03,2.26E+01
1.10E+00,1.00E+14,9.00E+00,1.00E+04,2.34E+01
1.10E+00,1.00E+14,9.00E+00,1.00E+05,2.35E+01
1.10E+00,1.00E+14,9.00E+00,1.00E+06,2.35E+01
1.10E+00,1.00E+14,9.00E+00,1.00E+07,2.35E+01
1.10E+00,1.00E+15,9.00E+00,1.00E+02,1.29E+01
1.10E+00,1.00E+15,9.00E+00,1.00E+03,2.09E+01
1.10E+00,1.00E+15,9.00E+00,1.00E+04,2.17E+01
1.10E+00,1.00E+15,9.00E+00,1.00E+05,2.18E+01
1.10E+00,1.00E+15,9.00E+00,1.00E+06,2.18E+01
1.10E+00,1.00E+15,9.00E+00,1.00E+07,2.18E+01
1.10E+00,1.00E+16,9.00E+00,1.00E+02,1.12E+01
1.10E+00,1.00E+16,9.00E+00,1.00E+03,1.82E+01
1.10E+00,1.00E+16,9.00E+00,1.00E+04,1.88E+01
1.10E+00,1.00E+16,9.00E+00,1.00E+05,1.89E+01
1.10E+00,1.00E+16,9.00E+00,1.00E+06,1.89E+01
1.10E+00,1.00E+16,9.00E+00,1.00E+07,1.89E+01
1.10E+00,1.00E+17,9.00E+00,1.00E+02,8.95E+00
1.10E+00,1.00E+17,9.00E+00,1.00E+03,1.40E+01
1.10E+00,1.00E+17,9.00E+00,1.00E+04,1.45E+01
1.10E+00,1.00E+17,9.00E+00,1.00E+05,1.45E+01
1.10E+00,1.00E+17,9.00E+00,1.00E+06,1.45E+01
1.10E+00,1.00E+17,9.00E+00,1.00E+07,1.45E+01
1.20E+00,1.00E+13,9.00E+00,1.00E+02,1.38E+01
1.20E+00,1.00E+13,9.00E+00,1.00E+03,2.39E+01
1.20E+00,1.00E+13,9.00E+00,1.00E+04,2.48E+01
1.20E+00,1.00E+13,9.00E+00,1.00E+05,2.49E+01
1.20E+00,1.00E+13,9.00E+00,1.00E+06,2.49E+01
1.20E+00,1.00E+13,9.00E+00,1.00E+07,2.49E+01
1.20E+00,1.00E+14,9.00E+00,1.00E+02,1.35E+01
1.20E+00,1.00E+14,9.00E+00,1.00E+03,2.26E+01
1.20E+00,1.00E+14,9.00E+00,1.00E+04,2.34E+01
1.20E+00,1.00E+14,9.00E+00,1.00E+05,2.35E+01
1.20E+00,1.00E+14,9.00E+00,1.00E+06,2.35E+01
1.20E+00,1.00E+14,9.00E+00,1.00E+07,2.35E+01
1.20E+00,1.00E+15,9.00E+00,1.00E+02,1.29E+01
1.20E+00,1.00E+15,9.00E+00,1.00E+03,2.09E+01
1.20E+00,1.00E+15,9.00E+00,1.00E+04,2.17E+01
1.20E+00,1.00E+15,9.00E+00,1.00E+05,2.17E+01
1.20E+00,1.00E+15,9.00E+00,1.00E+06,2.18E+01
1.20E+00,1.00E+15,9.00E+00,1.00E+07,2.18E+01
1.20E+00,1.00E+16,9.00E+00,1.00E+02,1.12E+01
1.20E+00,1.00E+16,9.00E+00,1.00E+03,1.81E+01
1.20E+00,1.00E+16,9.00E+00,1.00E+04,1.88E+01
1.20E+00,1.00E+16,9.00E+00,1.00E+05,1.89E+01
1.20E+00,1.00E+16,9.00E+00,1.00E+06,1.89E+01
1.20E+00,1.00E+16,9.00E+00,1.00E+07,1.89E+01
1.20E+00,1.00E+17,9.00E+00,1.00E+02,8.95E+00
1.20E+00,1.00E+17,9.00E+00,1.00E+03,1.40E+01
1.20E+00,1.00E+17,9.00E+00,1.00E+04,1.45E+01
1.20E+00,1.00E+17,9.00E+00,1.00E+05,1.45E+01
1.20E+00,1.00E+17,9.00E+00,1.00E+06,1.45E+01
1.20E+00,1.00E+17,9.00E+00,1.00E+07,1.45E+01
1.30E+00,1.00E+13,9.00E+00,1.00E+02,1.38E+01
1.30E+00,1.00E+13,9.00E+00,1.00E+03,2.39E+01
1.30E+00,1.00E+13,9.00E+00,1.00E+04,2.49E+01
1.30E+00,1.00E+13,9.00E+00,1.00E+05,2.49E+01
1.30E+00,1.00E+13,9.00E+00,1.00E+06,2.50E+01
1.30E+00,1.00E+13,9.00E+00,1.00E+07,2.50E+01
1.30E+00,1.00E+14,9.00E+00,1.00E+02,1.36E+01
1.30E+00,1.00E+14,9.00E+00,1.00E+03,2.26E+01
1.30E+00,1.00E+14,9.00E+00,1.00E+04,2.34E+01
